0,2.967748978061721,2,[1.89233154 5.13994011 2.46837583 1.35977342 0.22104637]
0,2.888849310083977,2,[3.09153188 6.19289295 1.10899891 1.93106715 2.94267606]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.76956279041266,2,[2.12372787 2.17115643 3.01405298 0.98687854 2.28694241]
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
0,2.753245910339094,2,"[3.14149133e+00 4.04035753e+00 1.10416526e+00 2.74755788e+00
 2.71856050e-03]"
